,Country,City,AccentCity,Region,Population,Latitude,Longitude
998639,gb,overtown,Overtown,V8,2519.0,55.75,-3.916667
998663,gb,oxford,Oxford,K2,154567.0,51.75,-1.25
998691,gb,paignton,Paignton,D4,49886.0,50.433333000000005,-3.566667
998697,gb,paisley,Paisley,W2,73074.0,55.833332999999996,-4.433333
998770,gb,patna,Patna,U4,2088.0,55.35,-4.5
998805,gb,peebles,Peebles,T9,8404.0,55.63333299999999,-3.183333
998823,gb,penarth,Penarth,Z3,23438.0,51.434722,-3.18
998827,gb,pencaitland,Pencaitland,U6,1671.0,55.9,-2.8833330000000004
998843,gb,penicuik,Penicuik,V5,14314.0,55.816667,-3.233333
998916,gb,penzance,Penzance,C6,20812.0,50.113611,-5.547778
998933,gb,perth,Perth,W1,43634.0,56.4,-3.433333
998935,gb,peterborough,Peterborough,K3,140142.0,52.583332999999996,-0.25
998939,gb,peterhead,Peterhead,T6,17627.0,57.5,-1.7833330000000003
998940,gb,peterlee,Peterlee,D8,29979.0,54.762221999999994,-1.3475
999014,gb,pitlochry,Pitlochry,W1,2551.0,56.7,-3.7166669999999997
999016,gb,pitmedden,Pitmedden,T6,1246.0,57.333332999999996,-2.183333
999023,gb,pittenweem,Pittenweem,V1,1807.0,56.2,-2.733333
999045,gb,plean,Plean,W6,1752.0,56.05,-3.8666669999999996
999060,gb,plymouth,Plymouth,K4,247298.0,50.396389,-4.138611
999107,gb,pontefract,Pontefract,O7,28620.0,53.683333,-1.3
999145,gb,pontypool,Pontypool,Z2,35687.0,51.701111,-3.044444
999146,gb,pontypridd,Pontypridd,Y9,30420.0,51.601389000000005,-3.344722
999150,gb,poole,Poole,K5,150092.0,50.716667,-2.0
999164,gb,portadown,Portadown,R8,21617.0,54.433333,-6.45
999173,gb,port bannatyne,Port Bannatyne,T8,1331.0,55.85,-5.066667
999182,gb,port ellen,Port Ellen,T8,779.0,55.63333299999999,-6.183333
999193,gb,portgordon,Portgordon,V6,763.0,57.65,-3.016667
999218,gb,portknockie,Portknockie,V6,1179.0,57.683333,-2.85
999221,gb,portlethen,Portlethen,T6,6841.0,57.05,-2.1
999239,gb,portpatrick,Portpatrick,U2,599.0,54.85,-5.116667
999241,gb,portree,Portree,V3,1886.0,57.4,-6.2
999251,gb,portsmouth,Portsmouth,K6,194151.0,50.7967,-1.083333
999252,gb,portsoy,Portsoy,T6,1688.0,57.683333,-2.683333
999255,gb,port talbot,Port Talbot,Y5,35180.0,51.6,-3.7833330000000003
999262,gb,port william,Port William,U2,466.0,54.75,-4.6
999273,gb,potters bar,Potters Bar,F8,22192.0,51.683333000000005,-0.166667
999307,gb,prescot,Prescot,G9,40889.0,53.416667000000004,-2.8
999325,gb,prestonpans,Prestonpans,U6,7145.0,55.933333,-2.9666669999999997
999334,gb,preston,Preston,H2,190688.0,53.766667000000005,-2.7166669999999997
999344,gb,prestwich,Prestwich,C1,32125.0,53.533333,-2.2833330000000003
999370,gb,pudsey,Pudsey,H3,33109.0,53.783333,-1.666667
999424,gb,quarter,Quarter,W5,959.0,55.733332999999995,-4.033333
999432,gb,queensferry,Queensferry,U8,9477.0,55.983332999999995,-3.4
999451,gb,radcliffe,Radcliffe,C1,35638.0,53.55,-2.333333
999499,gb,ramsgate,Ramsgate,G5,38624.0,51.333333,1.433333
999526,gb,ratho,Ratho,U8,1515.0,55.916667000000004,-3.3666669999999996
999555,gb,rawtenstall,Rawtenstall,H2,22115.0,53.7,-2.2833330000000003
999561,gb,reading,Reading,K7,244071.0,51.433333000000005,-1.0
999570,gb,redcar,Redcar,K9,37203.0,54.6075,-1.059444
999574,gb,redditch,Redditch,Q4,77129.0,52.3,-1.9333330000000002
999605,gb,reigate,Reigate,N7,52123.0,51.233333,-0.216667
999642,gb,rhondda,Rhondda,Y9,59450.0,51.65,-3.483333
999673,gb,rhyl,Rhyl,X9,25874.0,53.316667,-3.5
999674,gb,rhymney,Rhymney,X4,7089.0,51.766667,-3.2833330000000003
999763,gb,rochdale,Rochdale,L2,97550.0,53.61666700000001,-2.15
999765,gb,rochester,Rochester,I3,28671.0,51.383333,0.516667
999838,gb,rosehearty,Rosehearty,T6,1320.0,57.683333,-2.1166669999999996
999849,gb,rosneath,Rosneath,T8,901.0,56.016667000000005,-4.816667
999872,gb,rotherham,Rotherham,L3,117619.0,53.433333,-1.35
999876,gb,rothesay,Rothesay,T8,4912.0,55.833332999999996,-5.066667
999877,gb,rothes,Rothes,V6,1132.0,57.516667000000005,-3.2166669999999997
999886,gb,rottingdean,Rottingdean,B6,21756.0,50.8,-0.05
999922,gb,royal leamington spa,Royal Leamington Spa,P3,64641.0,52.3,-1.533333
999925,gb,royal tunbridge wells,Royal Tunbridge Wells,G5,61075.0,51.133333,0.283333
999932,gb,royton,Royton,K1,22848.0,53.566667,-2.1166669999999996
999950,gb,rugby,Rugby,P3,63323.0,52.366667,-1.25
999951,gb,rugeley,Rugeley,N1,22937.0,52.766667000000005,-1.9333330000000002
999957,gb,runcorn,Runcorn,C5,59679.0,53.333332999999996,-2.75
999970,gb,rushden,Rushden,J1,26307.0,52.283333,-0.583333
999984,gb,ruthin,Ruthin,X9,5344.0,53.11666700000001,-3.3
999998,gb,ryde,Ryde,G2,24107.0,50.716667,-1.166667
1000024,gb,saint albans,Saint Albans,F8,84561.0,51.75,-0.333333
1000028,gb,saint andrews,Saint Andrews,V1,15435.0,56.333332999999996,-2.7833330000000003
1000038,gb,saint austell,Saint Austell,C6,23432.0,50.338333,-4.765833
1000042,gb,saint boswells,Saint Boswells,T9,1062.0,55.566667,-2.65
1000062,gb,saint combs,Saint Combs,T6,719.0,57.65,-1.9
1000065,gb,saint cyrus,Saint Cyrus,T6,914.0,56.766667000000005,-2.4
1000105,gb,saint helens,Saint Helens,M9,102555.0,53.45,-2.733333
1000166,gb,saint monans,Saint Monans,V1,1447.0,56.2,-2.766667
1000205,gb,sale,Sale,C5,55689.0,53.416667000000004,-2.3
1000208,gb,salford,Salford,L5,70905.0,53.483332999999995,-2.266667
1000212,gb,saline,Saline,V1,1161.0,56.1,-3.566667
1000214,gb,salisbury,Salisbury,P8,45600.0,51.066666999999995,-1.7833330000000003
1000263,gb,sandhaven,Sandhaven,T6,690.0,57.683333,-2.066667
1000289,gb,sandwick,Sandwick,W3,1217.0,60.0,-1.25
1000296,gb,sanquhar,Sanquhar,U2,1987.0,55.35,-3.916667
1000351,gb,scalloway,Scalloway,W3,809.0,60.13333299999999,-1.3
1000358,gb,scarborough,Scarborough,J7,38909.0,54.287222,-0.414167
1000416,gb,scunthorpe,Scunthorpe,J3,72515.0,53.583332999999996,-0.65
1000422,gb,seafield,Seafield,U8,1386.0,55.966667,-3.15
1000430,gb,seaham,Seaham,D8,21170.0,54.836667000000006,-1.338056
1000475,gb,selkirk,Selkirk,T9,5629.0,55.533333,-2.85
1000511,gb,sevenoaks,Sevenoaks,G5,27871.0,51.266667,0.2
1000568,gb,sheffield,Sheffield,L9,447048.0,53.36666700000001,-1.5
1000659,gb,shipley,Shipley,B4,28544.0,53.833332999999996,-1.7666669999999998
1000708,gb,shotts,Shotts,V8,7981.0,55.833332999999996,-3.85
1000715,gb,shrewsbury,Shrewsbury,L6,69520.0,52.716667,-2.733333
1000748,gb,sidmouth,Sidmouth,D4,11853.0,50.683333000000005,-3.25
1000794,gb,sittingbourne,Sittingbourne,G5,41148.0,51.333333,0.75
1000810,gb,skegness,Skegness,H7,17072.0,53.13333299999999,0.35
1000818,gb,skelmersdale,Skelmersdale,H2,38944.0,53.533333,-2.8
1000819,gb,skelmorlie,Skelmorlie,V7,1859.0,55.86666700000001,-4.9
1000860,gb,slamannan,Slamannan,U9,1195.0,55.933333,-3.833333
1000869,gb,sleaford,Sleaford,H7,15558.0,52.983332999999995,-0.4
1000883,gb,slough,Slough,M1,134072.0,51.5,-0.583333
1000925,gb,solihull,Solihull,M2,96268.0,52.416667,-1.7833330000000003
1000965,gb,southampton,Southampton,M4,246201.0,50.9,-1.4
1001010,gb,southend-on-sea,Southend-on-Sea,M5,163378.0,51.533333,0.7
1001075,gb,southport,Southport,L8,93044.0,53.666667000000004,-3.0
1001084,gb,south shields,South Shields,M7,83656.0,54.987778000000006,-1.421389
1001120,gb,spalding,Spalding,H7,22357.0,52.783333,-0.166667
1001172,gb,springside,Springside,V7,1114.0,55.61666700000001,-4.6
1001194,gb,stafford,Stafford,M9,65290.0,52.8,-2.1
1001195,gb,stafford,Stafford,N1,65290.0,52.833332999999996,-2.0
1001204,gb,staines,Staines,N7,51040.0,51.433333000000005,-0.516667
1001224,gb,stalybridge,Stalybridge,O1,22748.0,53.483332999999995,-2.066667
1001230,gb,stamford,Stamford,H7,20526.0,52.65,-0.483333
1001256,gb,stanley,Stanley,W1,1491.0,56.466667,-3.45
1001318,gb,staveley,Staveley,D3,25719.0,53.266667000000005,-1.35
1001360,gb,stevenage,Stevenage,F8,84652.0,51.916667,-0.216667
1001366,gb,stewarton,Stewarton,U4,6615.0,55.666667000000004,-4.5
1001386,gb,stirling,Stirling,W6,33013.0,56.11666700000001,-3.95
1001406,gb,stockport,Stockport,N2,139053.0,53.4,-2.15
1001411,gb,stockton-on-tees,Stockton-on-Tees,N3,79957.0,54.583332999999996,-1.416667
1001450,gb,stoke-on-trent,Stoke-on-Trent,N4,260420.0,53.0,-2.183333
1001476,gb,stonehaven,Stonehaven,T6,9592.0,56.95,-2.2
1001478,gb,stonehouse,Stonehouse,W5,4950.0,55.666667000000004,-3.983333
1001506,gb,stornoway,Stornoway,W8,5423.0,58.216667,-6.366667
1001516,gb,stourbridge,Stourbridge,D7,56284.0,52.466667,-2.1333330000000004
1001537,gb,stow,Stow,T9,551.0,55.7,-2.85
1001556,gb,stranraer,Stranraer,U2,10582.0,54.9,-5.033333
1001563,gb,stratford-upon-avon,Stratford-upon-Avon,P3,22576.0,52.183333000000005,-1.7
1001565,gb,strathaven,Strathaven,W5,8190.0,55.666667000000004,-4.066667
1001566,gb,strathblane,Strathblane,W6,1803.0,55.966667,-4.3
1001572,gb,strathmiglo,Strathmiglo,V1,926.0,56.266667000000005,-3.266667
1001573,gb,strathpeffer,Strathpeffer,V3,893.0,57.583332999999996,-4.55
1001595,gb,stretford,Stretford,O6,41954.0,53.45,-2.316667
1001605,gb,strichen,Strichen,T6,857.0,57.566667,-2.083333
1001611,gb,stromness,Stromness,V9,1564.0,58.95,-3.3
1001614,gb,strone,Strone,T8,502.0,55.983332999999995,-4.9
1001618,gb,strood,Strood,I3,33381.0,51.383333,0.5
1001619,gb,stroud,Stroud,E6,30600.0,51.75,-2.2
1001625,gb,stuartfield,Stuartfield,T6,649.0,57.5,-2.05
1001671,gb,sunbury,Sunbury,N7,27784.0,51.4,-0.4
1001674,gb,sunderland,Sunderland,N6,177965.0,54.91194399999999,-1.383333
1001698,gb,sutton coldfield,Sutton Coldfield,A7,107030.0,52.566667,-1.8166669999999998
1001700,gb,sutton in ashfield,Sutton in Ashfield,J9,43912.0,53.11666700000001,-1.266667
1001735,gb,swadlincote,Swadlincote,D3,40961.0,52.766667000000005,-1.55
1001761,gb,swansea,Swansea,Z1,170885.0,51.633333,-3.9666669999999997
1001783,gb,swindon,Swindon,N9,162439.0,51.516667,-1.7833330000000003
1001810,gb,symington,Symington,W4,997.0,55.533333,-4.566667
1001827,gb,tain,Tain,V3,3409.0,57.8,-4.066667
1001856,gb,tamworth,Tamworth,N1,74130.0,52.61666700000001,-1.6833330000000002
1001873,gb,tarbert,Tarbert,T8,1364.0,55.86666700000001,-5.433333
1001878,gb,tarbolton,Tarbolton,W4,1649.0,55.5,-4.483333
1001883,gb,tarland,Tarland,T6,550.0,57.13333299999999,-2.8666669999999996
1001895,gb,tarves,Tarves,T6,978.0,57.36666700000001,-2.2166669999999997
1001907,gb,taunton,Taunton,M3,60433.0,51.021111,-3.104722
1001917,gb,tayport,Tayport,V1,4093.0,56.45,-2.8833330000000004
1001937,gb,teignmouth,Teignmouth,D4,15498.0,50.55,-3.4666669999999997
1001938,gb,telford,Telford,O2,43244.0,52.63333299999999,-2.5
1001997,gb,thatcham,Thatcham,P4,24275.0,51.4,-1.266667
1002043,gb,thornaby,Thornaby,N3,22356.0,54.533333,-1.3
1002066,gb,thornhill,Thornhill,U2,1504.0,55.233332999999995,-3.766667
1002086,gb,thornton,Thornton,V1,1743.0,56.166667000000004,-3.15
1002161,gb,thurso,Thurso,V3,7492.0,58.6,-3.5
1002190,gb,tighnabruaich,Tighnabruaich,T8,603.0,55.9,-5.216667
1002203,gb,tillicoultry,Tillicoultry,U1,5404.0,56.15,-3.75
1002251,gb,tiverton,Tiverton,D4,16799.0,50.9,-3.483333
1002258,gb,tobermory,Tobermory,T8,993.0,56.63333299999999,-6.0833330000000005
1002296,gb,tonbridge,Tonbridge,G5,36894.0,51.183333000000005,0.283333
1002327,gb,torphichen,Torphichen,W9,605.0,55.933333,-3.65
1002328,gb,torphins,Torphins,T6,1245.0,57.1,-2.6166669999999996
1002330,gb,torquay,Torquay,O4,65389.0,50.45,-3.5
1002365,gb,totton,Totton,F2,29261.0,50.916667,-1.483333
1002373,gb,townhill,Townhill,V1,1190.0,56.083332999999996,-3.433333
1002388,gb,tranent,Tranent,U6,9042.0,55.933333,-2.95
1002472,gb,troon,Troon,W4,14900.0,55.533333,-4.6666669999999995
1002480,gb,trowbridge,Trowbridge,P8,36922.0,51.318889,-2.208611
1002491,gb,truro,Truro,C6,22044.0,50.261666999999996,-5.0433330000000005
1002543,gb,turriff,Turriff,T6,4711.0,57.533333,-2.45
1002577,gb,tyldesley,Tyldesley,P7,35932.0,53.516667000000005,-2.4666669999999997
1002622,gb,ullapool,Ullapool,V3,1327.0,57.9,-5.1666669999999995
1002650,gb,uplawmoor,Uplawmoor,U7,581.0,55.75,-4.483333
1002739,gb,urmston,Urmston,H2,41198.0,53.45,-2.35
1002807,gb,wakefield,Wakefield,O7,78978.0,53.7,-1.483333
1002828,gb,walkden,Walkden,L5,35938.0,53.516667000000005,-2.4
1002829,gb,walkerburn,Walkerburn,T9,638.0,55.63333299999999,-3.016667
1002840,gb,wallasey,Wallasey,Q1,58794.0,53.433333,-3.066667
1002850,gb,wallsend,Wallsend,J5,42739.0,54.991389,-1.5597219999999998
1002860,gb,walsall,Walsall,O8,172142.0,52.6,-2.0
1002967,gb,warrington,Warrington,P2,81238.0,53.38333299999999,-2.6
1002979,gb,warwick,Warwick,P3,24040.0,52.283333,-1.583333
1002985,gb,washington,Washington,N6,53527.0,54.9,-1.516667
1002998,gb,waterfoot,Waterfoot,S8,1286.0,55.05,-6.066667
1003002,gb,waterlooville,Waterlooville,F2,64350.0,50.866667,-1.016667
1003013,gb,watford,Watford,F8,125708.0,51.666667,-0.4
1003088,gb,wellingborough,Wellingborough,J1,49783.0,52.3,-0.7
1003114,gb,welwyn garden city,Welwyn Garden City,F8,44725.0,51.8,-0.2
1003163,gb,west bridgeford,West Bridgeford,J9,48314.0,52.916667000000004,-1.116667
1003166,gb,west bromwich,West Bromwich,L7,135618.0,52.516667000000005,-2.0
1003179,gb,west calder,West Calder,W9,2769.0,55.833332999999996,-3.566667
1003272,gb,westhoughton,Westhoughton,B1,22994.0,53.55,-2.516667
1003279,gb,west kilbride,West Kilbride,V7,4322.0,55.683333,-4.85
1003295,gb,west linton,West Linton,T9,1578.0,55.75,-3.35
1003332,gb,weston-super-mare,Weston-super-Mare,J4,82903.0,51.345833,-2.967778
1003432,gb,weymouth,Weymouth,D6,50253.0,50.6,-2.45
1003482,gb,whitburn,Whitburn,W9,10137.0,55.86666700000001,-3.683333
1003507,gb,whitefield,Whitefield,C1,23546.0,53.55,-2.3
1003510,gb,whitehaven,Whitehaven,C9,24803.0,54.55,-3.6
1003512,gb,whitehills,Whitehills,T6,1019.0,57.666667000000004,-2.583333
1003536,gb,whithorn,Whithorn,U2,830.0,54.733332999999995,-4.4166669999999995
1003540,gb,whitley bay,Whitley Bay,J5,38055.0,55.050833,-1.453889
1003554,gb,whitstable,Whitstable,G5,31166.0,51.35,1.1
1003592,gb,wickford,Wickford,E4,32975.0,51.6,0.516667
1003604,gb,wick,Wick,V3,7147.0,58.433333,-3.083333
1003613,gb,widnes,Widnes,E9,56098.0,53.35,-2.733333
1003617,gb,wigan,Wigan,P7,80789.0,53.533333,-2.6166669999999996
1003631,gb,wigston,Wigston,H5,33720.0,52.583332999999996,-1.1
1003637,gb,wigtown,Wigtown,U2,934.0,54.86666700000001,-4.45
1003687,gb,wilmslow,Wilmslow,Z7,36618.0,53.333332999999996,-2.233333
1003718,gb,winchester,Winchester,F2,44094.0,51.016667,-1.316667
1003759,gb,winsford,Winsford,Z8,30812.0,53.183333,-2.516667
1003799,gb,wishaw,Wishaw,V8,27627.0,55.766667000000005,-3.916667
1003814,gb,witham,Witham,E4,22995.0,51.783333,0.633333
1003834,gb,witney,Witney,K2,24103.0,51.783333,-1.483333
1003851,gb,wokingham,Wokingham,Q2,41144.0,51.416667,-0.833333
1003869,gb,wolverhampton,Wolverhampton,Q3,252792.0,52.583332999999996,-2.1333330000000004
1003982,gb,worcester,Worcester,Q4,100023.0,52.166667,-2.166667
1003987,gb,workington,Workington,C9,20618.0,54.65,-3.566667
1003988,gb,worksop,Worksop,J9,40443.0,53.3,-1.133333
1004017,gb,worthing,Worthing,P6,99110.0,50.8,-0.366667
1004056,gb,wrexham,Wrexham,Z4,43650.0,53.05,-3.0
1004149,gb,yeovil,Yeovil,M3,43733.0,50.95,-2.6333330000000004
1004152,gb,yetholm,Yetholm,T9,584.0,55.55,-2.266667
1004163,gb,york,York,Q5,144202.0,53.954115,-1.064262
1004281,gd,gouyave,Gouyave,04,3378.0,12.166666699999999,-61.7333333
1004294,gd,grenville,Grenville,01,2476.0,12.116666699999998,-61.6166667
1004304,gd,hillsborough,Hillsborough,06,770.0,12.483333300000002,-61.466666700000005
1004458,gd,sauteurs,Sauteurs,06,1320.0,12.2166667,-61.6333333
1004492,gd,victoria,Victoria,05,2256.0,12.183333300000001,-61.7
1004519,ge,abasha,Abasha,01,6222.0,42.194166700000004,42.224166700000005
1004524,ge,abastumani,Abastumani,07,1285.0,41.7,42.85
1004586,ge,adigeni,Adigeni,07,1313.0,41.6858333,42.7102778
1004630,ge,agara,Agara,25,5811.0,42.035,43.8352778
1004674,ge,akhaldaba,Akhaldaba,04,3640.0,41.6530556,42.158055600000004
1004684,ge,akhalgori,Akhalgori,05,1420.0,42.1241667,44.485833299999996
1004784,ge,akhmeta,Akhmeta,08,8569.0,42.031111100000004,45.2075
1004886,ge,ambrolauri,Ambrolauri,09,2408.0,42.521111100000006,43.1622222
1005049,ge,aspindza,Aspindza,10,3940.0,41.5738889,43.256111100000005
1005175,ge,bakuriani,Bakuriani,13,2392.0,41.7497222,43.5325
1005176,ge,bakurianis andeziti,Bakurianis Andeziti,13,1085.0,41.7338889,43.4702778
1005283,ge,bediani,Bediani,58,227.0,41.5441667,44.2444444
1005413,ge,bolnisi,Bolnisi,22,9030.0,41.445,44.5411111
1005455,ge,borjomi,Borjomi,13,13826.0,41.8375,43.3791667
1006069,ge,didi lilo,Didi Lilo,19,3349.0,41.736388899999994,44.9658333
1006116,ge,dioknisi,Dioknisi,04,7727.0,41.631111100000005,42.4152778
1006122,ge,dmanisi,Dmanisi,58,3040.0,41.5227778,44.353333299999996
1006499,ge,gagra,Gagra,02,8266.0,43.3222222,40.2436111
1006507,ge,gali,Gali,02,11861.0,42.640555600000006,41.7372222
1006561,ge,gardabani,Gardabani,08,10973.0,41.4547222,45.0947222
1006753,ge,gori,Gori,22,46680.0,41.97361110000001,44.1111111
1006901,ge,gurjaani,Gurjaani,31,9467.0,41.743055600000005,45.8027778
1007076,ge,java,Java,24,426.0,42.3997222,43.9366667
1007104,ge,jvari,Jvari,57,4756.0,42.71388889999999,42.053611100000005
1007255,ge,kaspi,Kaspi,26,14735.0,41.9161111,44.4241667
1007274,ge,kazbegi,Kazbegi,19,2628.0,42.6566667,44.6433333
1007379,ge,kharagauli,Kharagauli,27,5096.0,42.0202778,43.21388889999999
1007400,ge,khashuri,Khashuri,28,27814.0,41.991111100000005,43.59
1007474,ge,khobi,Khobi,29,5376.0,42.326944399999995,41.8972222
1007492,ge,khoni,Khoni,64,10796.0,42.3241667,42.43
1007548,ge,khulo,Khulo,04,768.0,41.6463889,42.311111100000005
1007724,ge,kojori,Kojori,19,678.0,41.6608333,44.6916667
1007779,ge,kornisi,Kornisi,25,208.0,42.2708333,43.8175
1007864,ge,kulashi,Kulashi,47,2691.0,42.2041667,42.3566667
1007923,ge,kvaisi,Kvaisi,39,237.0,42.523055600000006,43.648611100000004
1007938,ge,kvareli,Kvareli,43,8613.0,41.9513889,45.8016667
1008250,ge,lagodekhi,Lagodekhi,31,6551.0,41.8227778,46.275555600000004
1008255,ge,lajanurhesi,Lajanurhesi,56,95.0,42.618055600000005,42.835555600000006
1008387,ge,lentekhi,Lentekhi,33,10442.0,42.7855556,42.726111100000004
1008525,ge,makhinjauri,Makhinjauri,04,2736.0,41.679444399999994,41.6983333
1008589,ge,manglisi,Manglisi,22,4817.0,41.6930556,44.3780556
1008619,ge,marneuli,Marneuli,19,18757.0,41.4636111,44.8108333
1008631,ge,martvili,Martvili,35,5484.0,42.4152778,42.3738889
1008741,ge,mestia,Mestia,36,3187.0,43.04555560000001,42.7297222
1009107,ge,naruja,Naruja,40,3065.0,41.9052778,41.9341667
1009189,ge,ninotsminda,Ninotsminda,38,6142.0,41.26694439999999,43.5905556
1009330,ge,ochamchira,Ochamchira,02,15517.0,42.6966667,41.478333299999996
1009414,ge,oni,Oni,39,3014.0,42.57944439999999,43.4425
1009728,ge,pitsunda,Pitsunda,02,8402.0,43.15694439999999,40.35
1009983,ge,sagarejo,Sagarejo,08,12174.0,41.736388899999994,45.3302778
1010124,ge,samtredia,Samtredia,47,28751.0,42.1538889,42.335
1010242,ge,senaki,Senaki,48,27755.0,42.26888889999999,42.0791667
1010301,ge,shaumiani,Shaumiani,19,5237.0,41.349444399999996,44.7563889
1010368,ge,shorapani,Shorapani,61,1699.0,42.095833299999995,43.11555560000001
1010399,ge,shuakhevi,Shuakhevi,04,380.0,41.63,42.1908333
1010449,ge,signagi,Signagi,17,1923.0,41.618888899999995,45.9216667
1010469,ge,sioni,Sioni,19,777.0,42.6072222,44.5852778
1010574,ge,sukhumi,Sukhumi,02,81546.0,43.0033333,41.0152778
1010585,ge,surami,Surami,28,10091.0,42.0225,43.555555600000005
1010687,ge,tbilisi,Tbilisi,19,1049516.0,41.725,44.790833299999996
1010816,ge,tkibuli,Tkibuli,55,13203.0,42.3441667,42.99
1010821,ge,tkvarcheli,Tkvarcheli,02,17847.0,42.8525,41.6788889
1010926,ge,tsagveri,Tsagveri,13,2745.0,41.8047222,43.481944399999996
1010941,ge,tsalenjikha,Tsalenjikha,57,8881.0,42.6044444,42.0772222
1010945,ge,tsalka,Tsalka,58,1572.0,41.5913889,44.08694439999999
1011115,ge,tskaltubo,Tskaltubo,59,16737.0,42.339722200000004,42.599166700000005
1011178,ge,tskneti,Tskneti,19,4172.0,41.6947222,44.6986111
1011193,ge,tsnori,Tsnori,17,6613.0,41.616944399999994,45.9719444
1011333,ge,ureki,Ureki,40,1625.0,41.9886111,41.7633333
1011384,ge,vale,Vale,07,4734.0,41.6186111,42.862777799999996
1011403,ge,vani,Vani,60,4266.0,42.08138889999999,42.52444439999999
1011661,ge,zahesi,Zahesi,19,1933.0,41.8244444,44.7577778
1012028,ge,zugdidi,Zugdidi,62,73014.0,42.501388899999995,41.861388899999994
1012077,gf,apatou,Apatou,00,4753.0,5.15,-54.3333333
1012148,gf,camopi,Camopi,00,1295.0,3.1666667,-52.35
1012174,gf,cayenne,Cayenne,00,61642.0,4.9333333,-52.3333333
1012392,gf,grand-santi,Grand-Santi,00,3942.0,4.25,-54.3833333
1012416,gf,iracoubo,Iracoubo,00,1539.0,5.4833333,-53.216666700000005
1012447,gf,kourou,Kourou,00,24035.0,5.15,-52.65
1012504,gf,macouria,Macouria,00,8786.0,4.9166667,-52.3666667
1012517,gf,mana,Mana,00,5887.0,5.6666667,-53.783333299999995
1012534,gf,matoury,Matoury,00,26357.0,4.85,-52.3333333
1012656,gf,roura,Roura,00,2230.0,4.7333333,-52.3333333
1012671,gf,saint-georges,Saint-Georges,00,2743.0,3.9,-51.8
1012701,gf,sinnamary,Sinnamary,00,3190.0,5.383333299999999,-52.95
1013330,gh,aboso,Aboso,09,8790.0,5.366666700000001,-1.9333333
1013434,gh,aburi,Aburi,08,15053.0,5.85,-0.18333329999999998
1013451,gh,accra,Accra,01,1963460.0,5.55,-0.2166667
1013947,gh,aflao,Aflao,08,29991.0,6.1177778,1.1927778
1014113,gh,agogo,Agogo,02,37123.0,6.8,-1.0833333
1014500,gh,akim swedru,Akim Swedru,09,8355.0,5.9,-1.0166667
1014687,gh,akropong,Akropong,08,11096.0,5.9666667,-0.08333330000000001
1014806,gh,akwatia,Akwatia,09,20451.0,6.05,-0.8
1015273,gh,anloga,Anloga,08,29748.0,5.8,0.9
1015439,gh,apam,Apam,04,20148.0,5.2833333,-0.7333333000000001
1015597,gh,asamankese,Asamankese,09,36589.0,5.866666700000001,-0.6666667
1016279,gh,axim,Axim,09,24500.0,4.8683333,-2.2413889
1016675,gh,bawku,Bawku,10,41808.0,11.0580556,-0.24166669999999998
1016705,gh,bechem,Bechem,03,14391.0,7.0833333,-2.0333333
1016731,gh,begoro,Begoro,08,23759.0,6.383333299999999,-0.3833333
1016747,gh,bekwai,Bekwai,02,4260.0,6.45,-1.5833333
1016842,gh,berekum,Berekum,03,36409.0,7.45,-2.5833333
1016917,gh,bibiani,Bibiani,09,19076.0,6.4666667,-2.3333333
1017168,gh,bolgatanga,Bolgatanga,10,39870.0,10.7855556,-0.8513889000000001
1017646,gh,cape coast,Cape Coast,04,143044.0,5.1,-1.25
